what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431489303149
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431489305059
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431489359199
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431489411697
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431489417277
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431489417422
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431489419577
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1431489419690
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1431489421907
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431489423289
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431489424567
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431489894444
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431489896790
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431489903866
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431489906814
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431494264593
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431494272419
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431494292135
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1431494298314
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1431494298513
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1431494323470
