what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431820946668
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431820949901
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431821226273
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1431821232147
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431821256243
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431821257821
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431821274223
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1431821276204
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1431821276834
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431821277789
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431821318217
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431821385508
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431821407817
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431821463167
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1431821499592
error,log,,,"error loading class class for org.eclipse.wst.html.HTML_DEFAULT",1431821499776
error,log,,,"error loading class class for org.eclipse.wst.html.HTML_DECLARATION",1431821499779
opened,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1431821499818
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1431821499851
error,log,,,"Plug-in org.eclipse.angularjs.ui was unable to load class org.eclipse.angularjs.internal.ui.validation.HTMLAngularSourceValidator.",1431821501301
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431821531577
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1431821535693
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1431821535875
