what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431736314857
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431736374623
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1431736375976
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1431736376210
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1431736378020
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431736378780
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431736381451
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431736411112
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1431736412343
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1431736412724
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1431736414387
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431736415106
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431736417839
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431736446802
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1431736448051
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1431736448664
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1431736450480
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431736451936
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431736453521
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431736454797
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431736455079
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431736542467
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1431736543672
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1431736544077
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1431736545765
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431736547265
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431736547596
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431736570407
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1431736571601
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1431736572042
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1431736573742
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431736575238
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431736575541
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431736638243
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1431736639509
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1431736639946
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1431736641619
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431736643134
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431736644340
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431736666899
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1431736668086
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1431736668513
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1431736670155
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431736671702
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431736672169
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431736697098
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1431736698327
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1431736699184
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1431736700975
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431736702472
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431736702701
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431736731544
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1431736732774
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1431736733186
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1431736735034
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431736736416
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431736736789
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431736755240
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1431736756429
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1431736756878
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1431736758631
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431736760237
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431736760280
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431736801049
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1431736802215
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1431736802670
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1431736804414
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431736805895
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431736806183
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431736826572
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1431736827707
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1431736828392
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1431736829912
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431736831643
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431736832133
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431736864822
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1431736866041
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1431736867201
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1431736868781
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431736870322
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431736870705
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431736923230
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1431736924551
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1431736925455
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1431736927182
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431736928654
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431736928920
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431736959228
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1431736960423
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1431736960891
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1431736962609
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431736964091
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431736964218
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431736989041
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1431736990183
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1431736990937
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1431736992297
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431736993729
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431737007944
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1431737009300
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1431737018704
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1431737020851
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431737022361
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431737022881
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431737044248
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1431737045369
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1431737046230
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1431737047731
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431737049122
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431737049415
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431737104975
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1431737106257
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1431737106793
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1431737108609
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431737110074
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431737110222
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431737187041
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1431737188248
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1431737188719
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1431737190439
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431737191907
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431737192440
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431737210894
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1431737212068
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1431737212605
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1431737214321
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431737215884
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431737215955
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431737239784
started,bundle,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.ui",1431737242021
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1431737242259
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.ui",1431737242476
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.401.v201108152113,"org.eclipse.wst.jsdt.web.core",1431737242511
error,log,,,"error loading class class for org.eclipse.wst.html.HTML_DEFAULT",1431737242572
error,log,,,"error loading class class for org.eclipse.wst.html.HTML_DECLARATION",1431737242577
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1431737242679
opened,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1431737242750
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1431737242790
started,bundle,org.eclipse.a.wst.html.webresources.core,0.9.0.201504170946,"org.eclipse.a.wst.html.webresources.core",1431737244179
started,bundle,org.eclipse.a.wst.html.webresources.ui,0.9.0.201504170946,"org.eclipse.a.wst.html.webresources.ui",1431737244180
error,log,,,"Plug-in org.eclipse.angularjs.ui was unable to load class org.eclipse.angularjs.internal.ui.validation.HTMLAngularSourceValidator.",1431737244240
started,bundle,org.eclipse.angularjs.core,0.9.0.201504172027,"org.eclipse.angularjs.core",1431737244280
started,bundle,org.eclipse.jst.jsf.common,1.2.3.v201104061039,"org.eclipse.jst.jsf.common",1431737244709
started,bundle,org.eclipse.jst.jsf.core,1.3.105.v201108261005,"org.eclipse.jst.jsf.core",1431737244713
started,bundle,org.eclipse.jst.jsf.facelet.ui,1.0.1.v201104032306,"org.eclipse.jst.jsf.facelet.ui",1431737244713
started,bundle,org.eclipse.jst.jsf.ui,1.3.2.v201104251204,"org.eclipse.jst.jsf.ui",1431737244727
started,bundle,org.eclipse.jst.jsf.facelet.core,1.0.100.v201104191527,"org.eclipse.jst.jsf.facelet.core",1431737245022
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431737254721
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431737255998
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431737278726
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431737285414
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431737286608
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431737299201
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1431737302089
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1431737302564
started,bundle,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.ui",1431737303054
started,bundle,org.eclipse.jst.jsp.core,1.2.402.v201112071853,"org.eclipse.jst.jsp.core",1431737303112
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431737307879
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431737308978
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431737353458
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1431737356810
error,log,,,"error loading class class for org.eclipse.wst.html.HTML_DEFAULT",1431737357018
error,log,,,"error loading class class for org.eclipse.wst.html.HTML_DECLARATION",1431737357025
opened,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1431737357075
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1431737357110
error,log,,,"Plug-in org.eclipse.angularjs.ui was unable to load class org.eclipse.angularjs.internal.ui.validation.HTMLAngularSourceValidator.",1431737358558
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431737364088
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431737365081
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431737383895
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431737388457
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431737389399
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431737416293
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431737426420
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431737427607
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431737447220
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431737453552
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431737734962
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431737736997
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431759225843
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1431759261446
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431759401447
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431759424273
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.add.block.comment",1431759448989
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431759450750
opened,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1431759502986
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1431759503016
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1431759507045
closed,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1431759507046
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1431759513131
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1431759516320
error,log,,,"error loading class class for org.eclipse.wst.html.HTML_DEFAULT",1431759520453
error,log,,,"error loading class class for org.eclipse.wst.html.HTML_DECLARATION",1431759521091
opened,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1431759521146
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1431759521170
error,log,,,"Plug-in org.eclipse.angularjs.ui was unable to load class org.eclipse.angularjs.internal.ui.validation.HTMLAngularSourceValidator.",1431759522631
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1431759813655
opened,editor,org.nodeclipse.ui,0.17.0.201409260936,"org.nodeclipse.ui.editors.NodeEditor",1431759813963
activated,editor,org.nodeclipse.ui,0.17.0.201409260936,"org.nodeclipse.ui.editors.NodeEditor",1431759813991
error,log,,,"An internal error occurred during: ""Requesting JavaScript AST from selection"".",1431759834142
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431759834446
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431759839083
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1431759869070
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1431759874147
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1431759950921
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1431759963454
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1431759967634
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1431759974430
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1431759980040
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431759985095
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431759991971
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431760006054
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1431760028867
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1431760069119
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431760078142
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431760080288
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431760246522
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1431760252893
error,log,,,"org.eclipse.debug.ui.toggleBreakpointsTargetFactory extension failed to load breakpoint toggle target because the specified id is already registered.  Specified ID is: org.chromium.debug.ui.ChromiumToggleBreakpointTargetFactory",1431760253103
started,bundle,org.chromium.debug.core,0.3.9.201409260936,"org.chromium.debug.core",1431760253274
started,bundle,org.nodeclipse.debug,0.17.0.201409260936,"org.nodeclipse.debug",1431760253294
activated,editor,org.nodeclipse.ui,0.17.0.201409260936,"org.nodeclipse.ui.editors.NodeEditor",1431760253303
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1431760269863
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1431760278121
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431760298069
