what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431147290741
activated,editor,org.nodeclipse.ui,0.17.0.201409260936,"org.nodeclipse.ui.editors.NodeEditor",1431147294804
activated,editor,org.nodeclipse.ui,0.17.0.201409260936,"org.nodeclipse.ui.editors.NodeEditor",1431147303264
activated,editor,org.nodeclipse.ui,0.17.0.201409260936,"org.nodeclipse.ui.editors.NodeEditor",1431147324792
activated,editor,org.nodeclipse.ui,0.17.0.201409260936,"org.nodeclipse.ui.editors.NodeEditor",1431147341389
activated,editor,org.nodeclipse.ui,0.17.0.201409260936,"org.nodeclipse.ui.editors.NodeEditor",1431147368965
activated,editor,org.nodeclipse.ui,0.17.0.201409260936,"org.nodeclipse.ui.editors.NodeEditor",1431147379467
activated,editor,org.nodeclipse.ui,0.17.0.201409260936,"org.nodeclipse.ui.editors.NodeEditor",1431147389406
activated,editor,org.nodeclipse.ui,0.17.0.201409260936,"org.nodeclipse.ui.editors.NodeEditor",1431147395327
activated,editor,org.nodeclipse.ui,0.17.0.201409260936,"org.nodeclipse.ui.editors.NodeEditor",1431147411728
activated,editor,org.nodeclipse.ui,0.17.0.201409260936,"org.nodeclipse.ui.editors.NodeEditor",1431147418118
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431147425399
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431147428015
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431147479082
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1431147485722
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431147496305
activated,editor,org.nodeclipse.ui,0.17.0.201409260936,"org.nodeclipse.ui.editors.NodeEditor",1431147498748
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431147529544
activated,editor,org.nodeclipse.ui,0.17.0.201409260936,"org.nodeclipse.ui.editors.NodeEditor",1431147549558
activated,editor,org.nodeclipse.ui,0.17.0.201409260936,"org.nodeclipse.ui.editors.NodeEditor",1431147551852
activated,editor,org.nodeclipse.ui,0.17.0.201409260936,"org.nodeclipse.ui.editors.NodeEditor",1431147553666
activated,editor,org.nodeclipse.ui,0.17.0.201409260936,"org.nodeclipse.ui.editors.NodeEditor",1431147557917
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431147566480
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431147572834
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431147583980
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431147586268
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431147603331
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1431147605898
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1431147606455
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1431147607016
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431147609411
activated,editor,org.nodeclipse.ui,0.17.0.201409260936,"org.nodeclipse.ui.editors.NodeEditor",1431147611504
activated,editor,org.nodeclipse.ui,0.17.0.201409260936,"org.nodeclipse.ui.editors.NodeEditor",1431147631473
activated,editor,org.nodeclipse.ui,0.17.0.201409260936,"org.nodeclipse.ui.editors.NodeEditor",1431147634347
activated,editor,org.nodeclipse.ui,0.17.0.201409260936,"org.nodeclipse.ui.editors.NodeEditor",1431147638209
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431147646821
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431147657875
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1431147662052
activated,editor,org.nodeclipse.ui,0.17.0.201409260936,"org.nodeclipse.ui.editors.NodeEditor",1431147683000
activated,editor,org.nodeclipse.ui,0.17.0.201409260936,"org.nodeclipse.ui.editors.NodeEditor",1431147701682
activated,editor,org.nodeclipse.ui,0.17.0.201409260936,"org.nodeclipse.ui.editors.NodeEditor",1431147735427
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1431147791850
activated,editor,org.nodeclipse.ui,0.17.0.201409260936,"org.nodeclipse.ui.editors.NodeEditor",1431147840984
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431147850178
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431147852255
activated,editor,org.nodeclipse.ui,0.17.0.201409260936,"org.nodeclipse.ui.editors.NodeEditor",1431147858132
activated,editor,org.nodeclipse.ui,0.17.0.201409260936,"org.nodeclipse.ui.editors.NodeEditor",1431147867068
activated,editor,org.nodeclipse.ui,0.17.0.201409260936,"org.nodeclipse.ui.editors.NodeEditor",1431147879820
activated,editor,org.nodeclipse.ui,0.17.0.201409260936,"org.nodeclipse.ui.editors.NodeEditor",1431147907727
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431147912975
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431147915241
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431147924906
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431147931722
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431147935168
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431147961252
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1431147964257
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1431147964879
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431147966100
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431147969117
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431147991953
activated,editor,org.nodeclipse.ui,0.17.0.201409260936,"org.nodeclipse.ui.editors.NodeEditor",1431148014054
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1431148018334
activated,editor,org.nodeclipse.ui,0.17.0.201409260936,"org.nodeclipse.ui.editors.NodeEditor",1431148020315
activated,editor,org.nodeclipse.ui,0.17.0.201409260936,"org.nodeclipse.ui.editors.NodeEditor",1431148023275
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431148080314
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431148313205
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431148325383
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431148341211
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431148443122
activated,editor,org.nodeclipse.ui,0.17.0.201409260936,"org.nodeclipse.ui.editors.NodeEditor",1431148446239
activated,editor,org.nodeclipse.ui,0.17.0.201409260936,"org.nodeclipse.ui.editors.NodeEditor",1431148450255
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431148471887
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431148493086
activated,editor,org.nodeclipse.ui,0.17.0.201409260936,"org.nodeclipse.ui.editors.NodeEditor",1431148500854
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431148545757
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431148548682
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431148569006
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431148578303
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431148579758
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431148585758
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431148590364
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431148592211
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431148601854
activated,editor,org.nodeclipse.ui,0.17.0.201409260936,"org.nodeclipse.ui.editors.NodeEditor",1431148604814
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431148663262
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431148665022
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431148678336
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431148686575
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431148688450
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431148689655
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431148701836
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431148704936
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431148735368
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431148745648
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431148763283
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431148767061
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431148871240
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431148873399
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431149137606
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431149146778
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431149162725
activated,editor,org.nodeclipse.ui,0.17.0.201409260936,"org.nodeclipse.ui.editors.NodeEditor",1431149166049
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431149177626
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431149230342
activated,editor,org.nodeclipse.ui,0.17.0.201409260936,"org.nodeclipse.ui.editors.NodeEditor",1431149233579
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431149267874
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431149356826
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431149490577
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1431149494926
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1431149495399
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1431149497379
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1431149498128
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1431149498973
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1431149499549
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1431149500492
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1431149501217
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1431149504542
activated,view,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.pde.runtime.LogView",1431149511402
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431149514159
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431149516136
activated,editor,org.nodeclipse.ui,0.17.0.201409260936,"org.nodeclipse.ui.editors.NodeEditor",1431149518957
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431149576143
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431149596702
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431149599426
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431149752124
activated,editor,org.nodeclipse.ui,0.17.0.201409260936,"org.nodeclipse.ui.editors.NodeEditor",1431149756189
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1431149769416
